"ClientId";"DataExtracao";"Score_Credito";"Estado";"Gênero";"Idade";"Tempo_Cliente";"Limite_Credito_Mercado";"Qte_Categorias";"Usa_Cartao_Credito";"Programa_Fidelidade";"Sum_Pedidos_Acumulados";"DataUltimaTransacao";"Churn"
"345.762";"2019-06-30";"580";"Rio de Janeiro";"Masculino";"29";"9";"617,1044";"2";"1";"0";"533,6575";"2019-10-23";"0"
"345.763";"2019-06-30";"807";"São Paulo";"Masculino";"35";"3";"1.747,9015";"1";"1";"1";"2,5015";"2019-10-10";"0"
"345.764";"2019-06-30";"616";"Rio de Janeiro";"Feminino";"32";"6";"0";"2";"1";"1";"179,17275";"2019-10-27";"0"
"345.765";"2019-06-30";"721";"Minas Gerais";"Masculino";"37";"3";"1.077,2064";"1";"1";"1";"660,7963333333";"2019-10-21";"0"
"345.766";"2019-06-30";"501";"São Paulo";"Masculino";"57";"10";"0";"2";"1";"1";"199,3632916667";"2019-10-11";"0"
"345.767";"2019-06-30";"521";"São Paulo";"Masculino";"35";"6";"964,2384";"1";"1";"0";"43,7018333333";"2019-10-01";"0"
"345.768";"2019-06-30";"850";"Rio de Janeiro";"Masculino";"30";"2";"1.410,4001";"1";"1";"1";"24,9091666667";"2019-10-03";"0"
"345.769";"2019-06-30";"759";"São Paulo";"Masculino";"42";"4";"1.054,2018";"1";"0";"1";"505,8710833333";"2019-10-28";"0"
"345.770";"2019-06-30";"516";"Rio de Janeiro";"Masculino";"50";"5";"0";"1";"0";"1";"608,941375";"2019-09-09";"1"
"345.771";"2019-06-30";"711";"São Paulo";"Feminino";"38";"2";"1.290,2206";"2";"1";"1";"59,89525";"2019-09-19";"1"
"345.772";"2019-06-30";"512";"Rio de Janeiro";"Masculino";"33";"3";"1.766,6662";"1";"1";"0";"394,4615416667";"2019-10-01";"0"
"345.773";"2019-06-30";"550";"São Paulo";"Masculino";"37";"3";"0";"1";"1";"1";"748,6262916667";"2019-10-03";"0"
"345.774";"2019-06-30";"608";"Rio de Janeiro";"Feminino";"41";"3";"897,6384";"1";"0";"0";"830,4364166667";"2019-08-03";"1"
"345.775";"2019-06-30";"618";"São Paulo";"Masculino";"34";"5";"1.349,5453";"1";"1";"1";"633,1432916667";"2019-10-28";"0"
"345.776";"2019-06-30";"643";"São Paulo";"Masculino";"45";"5";"0";"1";"1";"0";"593,80625";"2019-08-09";"1"
"345.777";"2019-06-30";"671";"São Paulo";"Masculino";"45";"2";"1.063,7685";"1";"0";"1";"659,4359166667";"2019-10-23";"0"
"345.778";"2019-06-30";"689";"Minas Gerais";"Masculino";"33";"2";"1.618,1464";"2";"1";"0";"705,7579166667";"2019-10-30";"0"
"345.779";"2019-06-30";"603";"São Paulo";"Masculino";"31";"8";"0";"2";"1";"1";"707,97925";"2019-10-29";"0"
"345.780";"2019-06-30";"620";"São Paulo";"Feminino";"41";"9";"0";"2";"0";"0";"370,218625";"2019-10-21";"0"
"345.781";"2019-06-30";"676";"São Paulo";"Feminino";"34";"1";"630,9501";"1";"1";"1";"169,3575416667";"2019-10-12";"0"
"345.782";"2019-06-30";"572";"Minas Gerais";"Masculino";"26";"4";"1.182,8701";"2";"0";"0";"251,7804166667";"2019-10-09";"0"
"345.783";"2019-06-30";"668";"Minas Gerais";"Masculino";"47";"7";"1.068,5421";"1";"0";"1";"658,1625833333";"2019-07-09";"1"
"345.784";"2019-06-30";"695";"São Paulo";"Masculino";"46";"7";"495,1255";"1";"1";"0";"554,19725";"2019-10-25";"0"
"345.785";"2019-06-30";"730";"Rio de Janeiro";"Feminino";"33";"9";"0";"2";"0";"0";"735,7359166667";"2019-10-20";"0"
"345.786";"2019-06-30";"807";"São Paulo";"Masculino";"43";"1";"1.057,9932";"2";"1";"0";"145,3668333333";"2019-07-21";"1"
"345.787";"2019-06-30";"592";"São Paulo";"Masculino";"54";"8";"0";"1";"1";"1";"119,7404583333";"2019-08-12";"1"
"345.788";"2019-06-30";"726";"São Paulo";"Feminino";"31";"9";"1.147,2205";"2";"1";"1";"409,077375";"2019-10-11";"0"
"345.789";"2019-06-30";"514";"Rio de Janeiro";"Masculino";"30";"7";"0";"1";"0";"1";"520,876";"2019-10-17";"0"
"345.790";"2019-06-30";"567";"São Paulo";"Masculino";"42";"2";"0";"2";"1";"1";"699,935875";"2019-10-06";"0"
"345.791";"2019-06-30";"850";"São Paulo";"Masculino";"33";"10";"0";"1";"1";"0";"20,2571666667";"2019-08-10";"1"
"345.792";"2019-06-30";"671";"Minas Gerais";"Masculino";"45";"6";"995,6422";"1";"1";"1";"453,6352083333";"2019-09-02";"1"
"345.793";"2019-06-30";"670";"São Paulo";"Masculino";"37";"4";"1.705,5791";"2";"1";"0";"826,0536666667";"2019-10-26";"0"
"345.794";"2019-06-30";"694";"São Paulo";"Feminino";"30";"9";"0";"2";"1";"1";"112,334625";"2019-10-29";"0"
"345.795";"2019-06-30";"547";"Minas Gerais";"Feminino";"39";"6";"745,9615";"3";"1";"1";"357,2771666667";"2019-08-26";"1"
"345.796";"2019-06-30";"751";"Minas Gerais";"Masculino";"50";"2";"968,8839";"1";"1";"0";"321,6927083333";"2019-07-04";"1"
"345.797";"2019-06-30";"594";"Minas Gerais";"Feminino";"29";"3";"1.308,3022";"1";"1";"0";"254,368875";"2019-10-18";"0"
"345.798";"2019-06-30";"673";"São Paulo";"Masculino";"72";"1";"0";"2";"0";"1";"466,5882916667";"2019-10-21";"0"
"345.799";"2019-06-30";"610";"São Paulo";"Masculino";"40";"0";"0";"2";"1";"0";"259,3025";"2019-10-10";"0"
"345.800";"2019-06-30";"512";"São Paulo";"Feminino";"37";"1";"0";"2";"0";"1";"650,437625";"2019-10-24";"0"
"345.801";"2019-06-30";"767";"Minas Gerais";"Masculino";"20";"3";"1.197,1425";"2";"0";"1";"625,5640833333";"2019-10-19";"0"
"345.802";"2019-06-30";"585";"São Paulo";"Feminino";"67";"5";"1.139,7897";"2";"0";"1";"388,1087916667";"2019-10-27";"0"
"345.803";"2019-06-30";"763";"Minas Gerais";"Masculino";"42";"6";"1.001,6075";"1";"1";"0";"139,4289166667";"2019-08-13";"1"
"345.804";"2019-06-30";"712";"São Paulo";"Feminino";"29";"2";"0";"1";"1";"1";"601,5625";"2019-10-08";"0"
"345.805";"2019-06-30";"539";"Minas Gerais";"Feminino";"43";"3";"1.162,205";"3";"1";"0";"232,5165";"2019-09-24";"1"
"345.806";"2019-06-30";"668";"São Paulo";"Feminino";"46";"2";"0";"3";"1";"0";"371,03525";"2019-07-14";"1"
"345.807";"2019-06-30";"703";"São Paulo";"Masculino";"28";"2";"811,7383";"2";"0";"1";"678,384";"2019-10-08";"0"
"345.808";"2019-06-30";"662";"Rio de Janeiro";"Masculino";"38";"4";"0";"2";"1";"0";"567,7485416667";"2019-10-26";"0"
"345.809";"2019-06-30";"725";"Minas Gerais";"Feminino";"39";"5";"1.168,038";"1";"1";"0";"516,887375";"2019-10-26";"0"
"345.810";"2019-06-30";"703";"São Paulo";"Masculino";"37";"8";"1.059,6168";"2";"0";"1";"308,995";"2019-10-23";"0"
"345.811";"2019-06-30";"659";"Minas Gerais";"Masculino";"67";"6";"1.174,116";"1";"1";"1";"187,7962083333";"2019-08-29";"1"
"345.812";"2019-06-30";"523";"Rio de Janeiro";"Masculino";"34";"7";"0";"2";"1";"0";"258,4585833333";"2019-10-27";"0"
"345.813";"2019-06-30";"635";"São Paulo";"Feminino";"40";"10";"1.234,9758";"1";"1";"0";"549,805125";"2019-07-04";"1"
"345.814";"2019-06-30";"772";"Minas Gerais";"Masculino";"26";"7";"1.524,0051";"2";"1";"0";"330,8916666667";"2019-10-07";"0"
"345.815";"2019-06-30";"545";"São Paulo";"Feminino";"26";"1";"0";"2";"1";"1";"831,8273333333";"2019-10-18";"0"
"345.816";"2019-06-30";"634";"Minas Gerais";"Masculino";"24";"8";"1.030,9785";"1";"1";"1";"656,5720416667";"2019-10-23";"0"
"345.817";"2019-06-30";"739";"Minas Gerais";"Masculino";"54";"8";"1.264,1814";"1";"1";"0";"560,0864583333";"2019-08-06";"1"
"345.818";"2019-06-30";"771";"Minas Gerais";"Feminino";"36";"5";"778,469";"1";"0";"0";"415,8582916667";"2019-10-09";"0"
"345.819";"2019-06-30";"587";"Rio de Janeiro";"Feminino";"34";"1";"0";"2";"1";"1";"408,0528333333";"2019-10-17";"0"
"345.820";"2019-06-30";"681";"São Paulo";"Feminino";"79";"0";"0";"2";"0";"1";"712,3707916667";"2019-10-19";"0"
"345.821";"2019-06-30";"544";"Minas Gerais";"Masculino";"37";"2";"797,3191";"1";"1";"1";"239,8289583333";"2019-10-16";"0"
"345.822";"2019-06-30";"696";"Rio de Janeiro";"Masculino";"28";"8";"0";"1";"0";"0";"736,306125";"2019-10-06";"0"
"345.823";"2019-06-30";"766";"Rio de Janeiro";"Masculino";"41";"0";"0";"2";"0";"1";"142,8467916667";"2019-10-14";"0"
"345.824";"2019-06-30";"727";"São Paulo";"Masculino";"34";"10";"0";"2";"1";"1";"827,6555833333";"2019-10-03";"0"
"345.825";"2019-06-30";"671";"Minas Gerais";"Feminino";"34";"6";"372,6667";"2";"0";"0";"653,8213333333";"2019-10-26";"0"
"345.826";"2019-06-30";"693";"São Paulo";"Feminino";"30";"6";"1.279,9225";"1";"1";"1";"210,2383333333";"2019-10-29";"0"
"345.827";"2019-06-30";"850";"Minas Gerais";"Masculino";"38";"3";"549,0101";"1";"1";"1";"583,648125";"2019-10-02";"0"
"345.828";"2019-06-30";"732";"Minas Gerais";"Masculino";"42";"9";"1.087,4808";"2";"1";"1";"272,179625";"2019-10-22";"0"
"345.829";"2019-06-30";"726";"Rio de Janeiro";"Feminino";"48";"6";"999,0619";"1";"1";"0";"268,0135";"2019-10-08";"0"
"345.830";"2019-06-30";"557";"São Paulo";"Feminino";"32";"6";"1.846,8641";"2";"1";"0";"62,3185";"2019-10-16";"0"
"345.831";"2019-06-30";"682";"São Paulo";"Feminino";"26";"0";"1.106,5402";"1";"0";"1";"466,163375";"2019-10-06";"0"
"345.832";"2019-06-30";"738";"Rio de Janeiro";"Masculino";"31";"9";"790,198";"1";"1";"1";"77,5259583333";"2019-10-01";"0"
"345.833";"2019-06-30";"531";"Rio de Janeiro";"Feminino";"36";"9";"992,4051";"1";"1";"0";"513,070875";"2019-10-16";"0"
"345.834";"2019-06-30";"498";"São Paulo";"Masculino";"34";"2";"0";"2";"1";"1";"618,8676666667";"2019-10-29";"0"
"345.835";"2019-06-30";"651";"São Paulo";"Masculino";"36";"7";"0";"2";"1";"0";"57,909625";"2019-10-16";"0"
"345.836";"2019-06-30";"549";"Rio de Janeiro";"Feminino";"39";"7";"0";"1";"0";"0";"338,5802083333";"2019-07-19";"1"
"345.837";"2019-06-30";"791";"Minas Gerais";"Feminino";"35";"7";"524,362";"1";"1";"0";"671,0489583333";"2019-10-08";"0"
"345.838";"2019-06-30";"650";"Rio de Janeiro";"Masculino";"41";"9";"0";"2";"0";"1";"798,3319583333";"2019-10-11";"0"
"345.839";"2019-06-30";"733";"Minas Gerais";"Masculino";"34";"3";"1.003,3796";"3";"1";"0";"202,3299583333";"2019-08-11";"1"
"345.840";"2019-06-30";"811";"Minas Gerais";"Feminino";"34";"1";"1.492,9719";"2";"1";"1";"776,4155833333";"2019-10-19";"0"
"345.841";"2019-06-30";"707";"São Paulo";"Masculino";"30";"8";"0";"2";"1";"0";"138,1640416667";"2019-10-01";"0"
"345.842";"2019-06-30";"712";"Minas Gerais";"Masculino";"28";"4";"1.456,0544";"1";"0";"1";"391,181375";"2019-10-22";"0"
"345.843";"2019-06-30";"706";"Rio de Janeiro";"Feminino";"37";"7";"0";"2";"1";"1";"462,0804166667";"2019-10-02";"0"
"345.844";"2019-06-30";"756";"São Paulo";"Masculino";"62";"3";"0";"1";"1";"1";"46,6626666667";"2019-09-04";"1"
"345.845";"2019-06-30";"777";"São Paulo";"Feminino";"53";"10";"0";"2";"1";"0";"791,637375";"2019-10-30";"0"
"345.846";"2019-06-30";"646";"São Paulo";"Masculino";"35";"6";"840,2686";"1";"0";"1";"684,3987083333";"2019-10-17";"0"
"345.847";"2019-06-30";"714";"São Paulo";"Masculino";"46";"1";"0";"1";"1";"0";"634,0324583333";"2019-07-27";"1"
"345.848";"2019-06-30";"782";"São Paulo";"Masculino";"39";"8";"0";"2";"1";"1";"141,4569583333";"2019-10-24";"0"
"345.849";"2019-06-30";"775";"Rio de Janeiro";"Masculino";"29";"10";"0";"2";"1";"1";"283,9330416667";"2019-10-19";"0"
"345.850";"2019-06-30";"479";"Minas Gerais";"Masculino";"35";"4";"1.387,1892";"1";"1";"1";"196,8824583333";"2019-08-12";"1"
"345.851";"2019-06-30";"807";"São Paulo";"Masculino";"42";"7";"1.182,7471";"1";"1";"1";"107,8571666667";"2019-10-19";"0"
"345.852";"2019-06-30";"799";"São Paulo";"Feminino";"22";"8";"1.741,8598";"2";"0";"1";"802,6410416667";"2019-10-17";"0"
"345.853";"2019-06-30";"675";"São Paulo";"Masculino";"40";"7";"1.132,0886";"2";"1";"0";"144,0723333333";"2019-10-04";"0"
"345.854";"2019-06-30";"602";"Rio de Janeiro";"Masculino";"29";"5";"1.039,0728";"1";"1";"0";"671,791";"2019-10-14";"0"
"345.855";"2019-06-30";"475";"São Paulo";"Feminino";"32";"8";"1.190,2328";"1";"1";"0";"420,067875";"2019-10-18";"0"
"345.856";"2019-06-30";"744";"Rio de Janeiro";"Feminino";"26";"5";"1.662,9789";"1";"1";"1";"757,0601666667";"2019-10-20";"0"
"345.857";"2019-06-30";"588";"Rio de Janeiro";"Masculino";"34";"10";"0";"2";"1";"0";"329,4954583333";"2019-10-25";"0"
"345.858";"2019-06-30";"703";"Minas Gerais";"Masculino";"42";"9";"632,27";"1";"0";"1";"572,1513333333";"2019-10-05";"0"
"345.859";"2019-06-30";"747";"Rio de Janeiro";"Feminino";"41";"5";"945,2117";"2";"1";"0";"812,19525";"2019-10-03";"0"
"345.860";"2019-06-30";"583";"São Paulo";"Masculino";"27";"7";"0";"2";"1";"0";"213,6895416667";"2019-10-25";"0"
"345.861";"2019-06-30";"750";"Rio de Janeiro";"Feminino";"34";"9";"1.128,2226";"1";"0";"0";"626,6730416667";"2019-07-26";"1"
"345.862";"2019-06-30";"681";"São Paulo";"Masculino";"38";"3";"0";"2";"1";"1";"468,7165";"2019-10-24";"0"
"345.863";"2019-06-30";"773";"São Paulo";"Masculino";"25";"2";"1.359,0333";"1";"1";"0";"306,9015833333";"2019-10-17";"0"
"345.864";"2019-06-30";"714";"São Paulo";"Feminino";"31";"4";"1.251,6926";"1";"1";"1";"444,320375";"2019-10-26";"0"
"345.865";"2019-06-30";"687";"Rio de Janeiro";"Feminino";"44";"7";"0";"3";"1";"0";"649,3896666667";"2019-09-27";"1"
"345.866";"2019-06-30";"511";"São Paulo";"Masculino";"58";"0";"1.491,1731";"1";"1";"1";"677,4979583333";"2019-10-05";"0"
"345.867";"2019-06-30";"627";"São Paulo";"Masculino";"33";"5";"0";"2";"1";"1";"432,2409166667";"2019-10-03";"0"
"345.868";"2019-06-30";"694";"São Paulo";"Feminino";"31";"10";"0";"2";"1";"0";"670,7927916667";"2019-10-13";"0"
"345.869";"2019-06-30";"616";"Rio de Janeiro";"Feminino";"36";"6";"1.323,1171";"1";"0";"0";"64,4285";"2019-10-19";"0"
"345.870";"2019-06-30";"687";"São Paulo";"Masculino";"35";"8";"0";"2";"1";"0";"43,0585416667";"2019-10-19";"0"
"345.871";"2019-06-30";"712";"São Paulo";"Feminino";"33";"6";"0";"2";"1";"1";"794,5256666667";"2019-10-19";"0"
"345.872";"2019-06-30";"553";"São Paulo";"Masculino";"33";"4";"1.180,8289";"1";"0";"0";"393,501875";"2019-10-06";"0"
"345.873";"2019-06-30";"667";"São Paulo";"Masculino";"31";"1";"1.192,6669";"1";"1";"1";"117,740125";"2019-10-13";"0"
"345.874";"2019-06-30";"731";"São Paulo";"Masculino";"43";"2";"0";"1";"1";"1";"708,4789583333";"2019-08-07";"1"
"345.875";"2019-06-30";"629";"Minas Gerais";"Masculino";"35";"7";"1.568,4729";"2";"1";"0";"132,6012083333";"2019-10-07";"0"
"345.876";"2019-06-30";"614";"São Paulo";"Masculino";"50";"4";"1.371,0447";"1";"1";"0";"529,860375";"2019-09-24";"1"
"345.877";"2019-06-30";"438";"Minas Gerais";"Masculino";"31";"8";"783,9869";"1";"1";"0";"187,2375416667";"2019-10-04";"0"
"345.878";"2019-06-30";"652";"São Paulo";"Feminino";"80";"4";"0";"2";"1";"1";"785,846125";"2019-10-29";"0"
"345.879";"2019-06-30";"729";"Minas Gerais";"Masculino";"30";"6";"636,6942";"1";"1";"0";"604,6307083333";"2019-10-26";"0"
"345.880";"2019-06-30";"642";"São Paulo";"Masculino";"38";"3";"0";"2";"0";"0";"714,432625";"2019-10-12";"0"
"345.881";"2019-06-30";"806";"Minas Gerais";"Feminino";"59";"0";"1.352,9633";"1";"1";"0";"761,7604166667";"2019-10-08";"0"
"345.882";"2019-06-30";"744";"Rio de Janeiro";"Masculino";"36";"2";"1.538,0444";"1";"1";"1";"363,388875";"2019-10-04";"0"
"345.883";"2019-06-30";"474";"Rio de Janeiro";"Masculino";"37";"3";"0";"2";"0";"0";"238,2305";"2019-10-23";"0"
"345.884";"2019-06-30";"559";"São Paulo";"Masculino";"49";"2";"1.470,6978";"1";"1";"0";"502,2534583333";"2019-08-15";"1"
"345.885";"2019-06-30";"706";"Rio de Janeiro";"Masculino";"42";"9";"0";"2";"1";"1";"119,6430833333";"2019-10-01";"0"
"345.886";"2019-06-30";"628";"Rio de Janeiro";"Feminino";"22";"3";"0";"1";"1";"0";"355,9428333333";"2019-10-10";"0"
"345.887";"2019-06-30";"429";"São Paulo";"Masculino";"24";"4";"957,4175";"1";"1";"0";"192,378125";"2019-10-04";"0"
"345.888";"2019-06-30";"525";"Rio de Janeiro";"Feminino";"57";"2";"1.459,6533";"1";"1";"1";"268,5348333333";"2019-10-09";"0"
"345.889";"2019-06-30";"680";"São Paulo";"Feminino";"30";"8";"1.414,4175";"1";"1";"1";"67,8290416667";"2019-10-10";"0"
"345.890";"2019-06-30";"749";"São Paulo";"Masculino";"40";"1";"1.392,9041";"1";"1";"0";"761,8975833333";"2019-08-01";"1"
"345.891";"2019-06-30";"763";"São Paulo";"Feminino";"31";"4";"0";"2";"0";"0";"210,0196666667";"2019-10-06";"0"
"345.892";"2019-06-30";"734";"São Paulo";"Masculino";"30";"3";"0";"2";"1";"0";"448,5010416667";"2019-10-02";"0"
"345.893";"2019-06-30";"716";"São Paulo";"Masculino";"35";"4";"1.444,2887";"1";"1";"0";"558,8860416667";"2019-10-06";"0"
"345.894";"2019-06-30";"594";"São Paulo";"Masculino";"35";"2";"0";"2";"1";"0";"431,1695416667";"2019-10-04";"0"
"345.895";"2019-06-30";"644";"São Paulo";"Feminino";"46";"9";"954,4127";"1";"1";"0";"453,1710416667";"2019-07-22";"1"
"345.896";"2019-06-30";"671";"Minas Gerais";"Masculino";"35";"1";"1.448,4874";"1";"1";"1";"745,8845833333";"2019-10-24";"0"
"345.897";"2019-06-30";"664";"Minas Gerais";"Masculino";"26";"7";"1.162,4414";"2";"1";"1";"396,4380833333";"2019-10-23";"0"
"345.898";"2019-06-30";"656";"São Paulo";"Masculino";"50";"7";"0";"2";"0";"1";"300,5976666667";"2019-10-10";"0"
"345.899";"2019-06-30";"667";"Rio de Janeiro";"Feminino";"40";"1";"1.465,0207";"1";"1";"0";"79,845375";"2019-10-16";"0"
"345.900";"2019-06-30";"663";"Minas Gerais";"Masculino";"44";"2";"1.170,286";"2";"0";"1";"602,8340833333";"2019-10-12";"0"
"345.901";"2019-06-30";"584";"Minas Gerais";"Feminino";"30";"8";"1.120,1381";"1";"1";"0";"740,7167916667";"2019-09-29";"1"
"345.902";"2019-06-30";"626";"Rio de Janeiro";"Feminino";"37";"6";"1.082,6937";"1";"1";"0";"23,32475";"2019-10-05";"0"
"345.903";"2019-06-30";"485";"São Paulo";"Masculino";"29";"7";"1.821,2379";"1";"1";"0";"486,7854583333";"2019-08-10";"1"
"345.904";"2019-06-30";"659";"Minas Gerais";"Feminino";"32";"3";"1.509,2374";"2";"0";"1";"727,7187916667";"2019-10-20";"0"
"345.905";"2019-06-30";"649";"São Paulo";"Masculino";"33";"2";"0";"2";"1";"0";"8,3790833333";"2019-10-11";"0"
"345.906";"2019-06-30";"805";"Rio de Janeiro";"Feminino";"39";"5";"1.652,7213";"1";"1";"0";"58,7910416667";"2019-09-29";"1"
"345.907";"2019-06-30";"716";"Minas Gerais";"Feminino";"39";"10";"1.153,0131";"1";"1";"0";"181,3641666667";"2019-07-01";"1"
"345.908";"2019-06-30";"642";"Minas Gerais";"Feminino";"40";"6";"1.295,0249";"2";"0";"1";"358,7467916667";"2019-07-07";"1"
"345.909";"2019-06-30";"659";"São Paulo";"Masculino";"31";"4";"1.183,4226";"1";"0";"0";"673,2257916667";"2019-10-02";"0"
"345.910";"2019-06-30";"545";"Rio de Janeiro";"Feminino";"47";"5";"0";"2";"1";"1";"162,3755833333";"2019-10-19";"0"
"345.911";"2019-06-30";"543";"São Paulo";"Masculino";"22";"8";"0";"2";"0";"0";"531,6134166667";"2019-10-20";"0"
"345.912";"2019-06-30";"718";"São Paulo";"Feminino";"25";"7";"0";"2";"1";"0";"126,5838333333";"2019-10-20";"0"
"345.913";"2019-06-30";"840";"São Paulo";"Feminino";"43";"7";"0";"2";"1";"0";"378,7872916667";"2019-10-14";"0"
"345.914";"2019-06-30";"630";"Minas Gerais";"Feminino";"34";"9";"1.069,3705";"2";"1";"0";"576,145875";"2019-10-04";"0"
"345.915";"2019-06-30";"643";"Minas Gerais";"Masculino";"59";"3";"1.703,3137";"1";"1";"1";"134,049125";"2019-10-27";"0"
"345.916";"2019-06-30";"654";"Minas Gerais";"Feminino";"32";"1";"1.145,1085";"1";"1";"1";"525,5967916667";"2019-10-04";"0"
"345.917";"2019-06-30";"582";"São Paulo";"Masculino";"39";"5";"0";"2";"1";"1";"541,2205416667";"2019-10-09";"0"
"345.918";"2019-06-30";"659";"Rio de Janeiro";"Masculino";"32";"3";"1.075,9411";"2";"1";"1";"426,7368333333";"2019-10-15";"0"
"345.919";"2019-06-30";"762";"Rio de Janeiro";"Masculino";"39";"2";"812,7313";"1";"1";"1";"77,998625";"2019-10-14";"0"
"345.920";"2019-06-30";"568";"Rio de Janeiro";"Feminino";"32";"7";"1.693,996";"1";"1";"0";"258,0675833333";"2019-10-24";"0"
"345.921";"2019-06-30";"670";"Rio de Janeiro";"Masculino";"25";"6";"0";"2";"1";"1";"326,4955833333";"2019-10-14";"0"
"345.922";"2019-06-30";"613";"São Paulo";"Feminino";"45";"1";"1.878,4199";"2";"1";"1";"613,4344583333";"2019-10-12";"0"
"345.923";"2019-06-30";"539";"São Paulo";"Masculino";"30";"0";"0";"2";"1";"0";"670,7485833333";"2019-10-20";"0"
"345.924";"2019-06-30";"850";"Rio de Janeiro";"Feminino";"57";"8";"1.267,763";"2";"1";"1";"551,2437083333";"2019-10-01";"0"
"345.925";"2019-06-30";"522";"Rio de Janeiro";"Masculino";"34";"9";"1.264,3629";"1";"1";"0";"726,0355";"2019-08-16";"1"
"345.926";"2019-06-30";"737";"São Paulo";"Masculino";"41";"1";"1.019,6074";"1";"1";"1";"514,7803333333";"2019-10-04";"0"
"345.927";"2019-06-30";"520";"São Paulo";"Masculino";"58";"3";"0";"2";"0";"1";"136,6250833333";"2019-10-26";"0"
"345.928";"2019-06-30";"706";"Rio de Janeiro";"Masculino";"28";"3";"0";"2";"0";"1";"756,4319583333";"2019-10-10";"0"
"345.929";"2019-06-30";"643";"Minas Gerais";"Feminino";"45";"2";"1.508,4293";"1";"0";"1";"9,6665";"2019-07-03";"1"
"345.930";"2019-06-30";"648";"São Paulo";"Feminino";"50";"9";"1.025,3557";"1";"1";"1";"789,7632916667";"2019-10-19";"0"
"345.931";"2019-06-30";"443";"Minas Gerais";"Feminino";"29";"9";"990,2761";"2";"1";"0";"45,585";"2019-10-09";"0"
"345.932";"2019-06-30";"640";"São Paulo";"Masculino";"68";"9";"0";"2";"1";"1";"831,2224166667";"2019-10-30";"0"
"345.933";"2019-06-30";"628";"Rio de Janeiro";"Feminino";"33";"3";"0";"1";"1";"1";"784,1385416667";"2019-10-25";"0"
"345.934";"2019-06-30";"540";"Minas Gerais";"Feminino";"42";"9";"872,7141";"2";"1";"0";"719,0526666667";"2019-10-17";"0"
"345.935";"2019-06-30";"460";"Minas Gerais";"Feminino";"35";"8";"1.027,4291";"2";"1";"1";"788,915";"2019-10-12";"0"
"345.936";"2019-06-30";"636";"Minas Gerais";"Masculino";"34";"2";"401,0551";"2";"0";"1";"222,9673333333";"2019-10-25";"0"
"345.937";"2019-06-30";"593";"São Paulo";"Feminino";"29";"2";"1.522,6543";"1";"1";"0";"141,6851666667";"2019-10-12";"0"
"345.938";"2019-06-30";"801";"Rio de Janeiro";"Masculino";"42";"4";"1.419,4767";"1";"1";"1";"44,1595416667";"2019-10-05";"0"
"345.939";"2019-06-30";"640";"Minas Gerais";"Feminino";"75";"1";"1.063,0791";"2";"0";"1";"472,619875";"2019-10-12";"0"
"345.940";"2019-06-30";"611";"Minas Gerais";"Masculino";"31";"0";"1.078,8481";"2";"1";"1";"764,53325";"2019-10-19";"0"
"345.941";"2019-06-30";"802";"Minas Gerais";"Masculino";"31";"1";"1.250,1372";"1";"1";"1";"781,9087083333";"2019-10-16";"0"
"345.942";"2019-06-30";"717";"Minas Gerais";"Masculino";"35";"7";"584,6937";"2";"1";"1";"718,5807916667";"2019-10-25";"0"
"345.943";"2019-06-30";"769";"São Paulo";"Feminino";"39";"8";"0";"1";"0";"1";"87,5666666667";"2019-10-30";"0"
"345.944";"2019-06-30";"745";"Minas Gerais";"Masculino";"45";"10";"1.172,3163";"3";"1";"1";"509,9209166667";"2019-08-24";"1"
"345.945";"2019-06-30";"572";"Rio de Janeiro";"Masculino";"35";"4";"1.523,9026";"1";"1";"0";"533,8485833333";"2019-10-10";"0"
"345.946";"2019-06-30";"629";"Rio de Janeiro";"Feminino";"30";"2";"340,1363";"1";"1";"0";"81,5442916667";"2019-10-28";"0"
"345.947";"2019-06-30";"687";"Rio de Janeiro";"Feminino";"39";"2";"0";"3";"0";"0";"783,9608333333";"2019-09-18";"1"
